,Msg_id,Chat_msg,Author_id,Time_stamp
0,1003814145050812536,"But I quick flip everything I see , here it’s different I consider like a bluechip",989144508933484594,2022-08-01T23:59:02.145000+00:00
1,1003813966239244339,Thanks bro!!,989144508933484594,2022-08-01T23:58:19.513000+00:00
2,1003813490978459648,Nice,742075710872748122,2022-08-01T23:56:26.202000+00:00
3,1003813471202332732,OG CHECK,742075710872748122,2022-08-01T23:56:21.487000+00:00
4,1003812998776885338,Gm,989783217655664660,2022-08-01T23:54:28.852000+00:00
5,1003812852706058282,Gday all,845846894868693013,2022-08-01T23:53:54.026000+00:00
6,1003812838722257048,Hello,845846894868693013,2022-08-01T23:53:50.692000+00:00
7,1003812623810318336,GM GM,715691860206551141,2022-08-01T23:52:59.453000+00:00
8,1003812242464190475,HI,879454380112355338,2022-08-01T23:51:28.533000+00:00
9,1003810764060106803,Happy to mint your art!,890402815774711909,2022-08-01T23:45:36.054000+00:00
10,1003810122411282452,Happy for u bruh!!,387064751647227905,2022-08-01T23:43:03.073000+00:00
11,1003809973513506959,Lfg,908181208167510026,2022-08-01T23:42:27.573000+00:00
12,1003809961110929488,<a:1140_kiryuWide2:986864264851644427>,889156870231703593,2022-08-01T23:42:24.616000+00:00
13,1003809714792050729,Ty Ty,594818165653897218,2022-08-01T23:41:25.889000+00:00
14,1003809696798478416,LFG,594818165653897218,2022-08-01T23:41:21.599000+00:00
15,1003809677953486889,beep boop og,193171735367909377,2022-08-01T23:41:17.106000+00:00
16,1003809642025066657,Beep boop,594818165653897218,2022-08-01T23:41:08.540000+00:00
17,1003809628167086120,Taiyo,594818165653897218,2022-08-01T23:41:05.236000+00:00
18,1003809606956486706,Where,193171735367909377,2022-08-01T23:41:00.179000+00:00
19,1003809550190780539,Dev I posted proof,594818165653897218,2022-08-01T23:40:46.645000+00:00
20,1003809483467796521,Lfg,594818165653897218,2022-08-01T23:40:30.737000+00:00
21,1003809361203822685,I am readyy,386621763221716992,2022-08-01T23:40:01.587000+00:00
22,1003808822445477988,hi,758490580232830977,2022-08-01T23:37:53.137000+00:00
23,1003808561899503646,https://tenor.com/view/mr-rogers-nightmare-clown-gif-5401671,382690357617623041,2022-08-01T23:36:51.018000+00:00
24,1003808205480153178,🤡,193171735367909377,2022-08-01T23:35:26.041000+00:00
25,1003808183334228099,I said nothing else,193171735367909377,2022-08-01T23:35:20.761000+00:00
26,1003808162840846347,I said be on the lookout,193171735367909377,2022-08-01T23:35:15.875000+00:00
27,1003808087129477230,It's almost night time here EST,512112111174811649,2022-08-01T23:34:57.824000+00:00
28,1003808055248560319,I never sleep,989144508933484594,2022-08-01T23:34:50.223000+00:00
29,1003808037863178240,I m giga active bro,989144508933484594,2022-08-01T23:34:46.078000+00:00
